filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,H_strg,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u_star,TKE,L,(z-d)/L,bowen_ratio,T_star,model,x_peak,x_offset,x_10,x_30,x_50,x_70,x_90,un_Tau,Tau_scf,un_H,H_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,u_var,v_var,w_var,ts_var,w/ts_cov,u_mean,v_mean,w_mean,ts_mean,u_mean.1,v_mean.1,w_mean.1,ts_mean.1
FINO_MGC__2006_02_01_10_50.txt,2006-02-01,10:50,32.4513,1,5997,5997,0.0416887,1,4.8296,1,-1.39621,272.975,272.975,101300.0,1.29284,1005.16,0.0224039,-9999,-9999,-9999,601.701,-9999,-9999,-9999,-9999,-1.29524,1.16969,0.011886,1.74527,-3.95996e-15,-9.22083e-15,1.74527,3.2006,294.412,137.916,0.390212,-9999,0.179571,0.269198,-105.352,-0.379679,-9999,-0.0206964,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0317854,1.31157,4.03893,1.19576,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,0,0.145725,0.274405,0.118266,0.000508339,0.00310805,-1.84815,0.414591,-0.118974,271.641,0.159077,-1.84773,0.0228814,272.446
FINO_MGC__2006_02_01_11_50.txt,2006-02-01,11:50,32.4929,1,5997,5997,-0.0429446,1,4.07255,1,-5.39033,272.777,272.777,101300.0,1.29378,1005.15,0.0223876,-9999,-9999,-9999,593.093,-9999,-9999,-9999,-9999,-2.70294,0.22859,0.0570927,2.71319,1.2178e-14,-5.47925e-15,2.71319,4.63756,256.498,175.166,1.20574,-9999,0.18219,0.327601,-130.482,-0.306556,-9999,-0.017189,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.035321,1.21584,3.58452,1.13615,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,0,2,0,1,0.185336,0.361746,0.108119,0.000703217,0.00275638,-2.39975,-0.927403,-0.115924,271.408,1.72855,-1.88717,0.0533375,272.191
FINO_MGC__2006_02_01_12_50.txt,2006-02-01,12:50,32.5346,1,5997,5997,-0.0663178,1,10.7551,0,0.941847,272.813,272.813,101300.0,1.29361,1005.15,0.0223906,-9999,-9999,-9999,594.644,-9999,-9999,-9999,-9999,-2.96249,1.29088,0.137834,3.23445,1.82268e-14,-6.59277e-15,3.23445,4.80035,275.131,156.455,2.44237,-9999,0.226419,0.309905,-94.8349,-0.421786,-9999,-0.0365314,0,775.549,-117.693,266.221,662.928,1011.01,1417.95,2124.35,-0.0559312,1.1857,9.62574,1.11733,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,0,0,1,0.332911,0.172125,0.114775,0.00152659,0.00740285,-3.36064,-0.235715,0.0122858,271.464,1.41608,-2.97768,0.168182,272.238
FINO_MGC__2006_02_01_13_50.txt,2006-02-01,13:50,32.5762,1,5997,5997,-0.0603134,1,7.44336,0,-1.27153,272.713,272.713,101300.0,1.29408,1005.15,0.0223824,-9999,-9999,-9999,590.34,-9999,-9999,-9999,-9999,-3.05887,0.739629,0.0741967,3.1479,-3.43544e-14,-3.24764e-15,3.1479,4.44844,267.023,166.407,1.3506,-9999,0.215887,0.449246,-118.783,-0.33675,-9999,-0.0265063,0,764.005,-115.941,262.258,653.06,995.957,1396.84,2092.73,-0.0506797,1.19009,6.64544,1.12007,800009999,800009999,800009999,800009999,800009999,810019999,899999999,899999999,89999,89999,89,89,0,0,0,2,0.280731,0.50943,0.108332,0.00101562,0.00510893,-3.02254,-0.635241,-0.116367,271.408,1.71697,-2.54677,0.05107,272.19
FINO_MGC__2006_02_01_14_50.txt,2006-02-01,14:50,32.6179,1,5997,5997,-0.0785472,1,16.3109,0,-1.12788,272.432,272.432,101300.0,1.29541,1005.15,0.0223594,-9999,-9999,-9999,578.371,-9999,-9999,-9999,-9999,-3.16651,-0.284686,0.295277,3.19296,3.01179e-14,-5.6744e-15,3.19296,4.96399,248.316,185.137,5.30615,-9999,0.246242,0.523783,-80.4352,-0.497294,-9999,-0.0508719,0,861.533,-130.741,295.736,736.425,1123.09,1575.16,2359.87,-0.0661295,1.18778,14.5812,1.11863,800009999,800009999,800009999,800009999,800009999,810009999,899999999,899999999,89999,89999,89,89,0,0,0,0,0.551511,0.391682,0.104372,0.00366185,0.0111983,-2.77412,-1.35278,0.201548,271.156,2.42852,-1.95679,0.292347,272.014
FINO_MGC__2006_02_01_19_50.txt,2006-02-01,19:50,32.8262,0,5997,5997,-0.0331926,0,4.63938,1,3.98589,272.927,272.927,101300.0,1.29307,1005.16,0.0223999,-9999,-9999,-9999,599.6,-9999,-9999,-9999,-9999,-0.404291,2.57825,0.195827,2.6171,-1.25945e-14,-2.41917e-14,2.6171,4.31531,332.693,98.9119,4.29122,-9999,0.160218,0.253447,-77.8957,-0.513507,-9999,-0.022279,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0271506,1.22254,4.06844,1.14033,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,5,0.18544,0.20268,0.118775,0.00115321,0.00313021,-1.27503,2.11429,0.348056,271.451,-1.46174,-2.0178,0.294469,272.267
FINO_MGC__2006_02_01_20_50.txt,2006-02-01,20:50,32.8679,0,5997,5997,0.0357349,1,-0.830492,2,-0.611685,273.01,273.01,101300.0,1.29267,1005.16,0.0224068,-9999,-9999,-9999,603.251,-9999,-9999,-9999,-9999,-0.868046,1.23006,-0.201741,1.51896,4.6186e-14,1.23e-14,1.51896,3.68275,305.908,125.21,-7.6323,-9999,0.166265,0.434273,486.311,0.0822519,-9999,0.00384425,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0314676,1.13561,-0.781897,1.06215,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,0,0,2,0.589176,0.123649,0.155722,0.000410301,-0.000601766,-1.46154,0.818018,-0.251896,271.792,-0.251728,-1.63951,-0.17957,272.373
FINO_MGC__2006_02_01_21_50.txt,2006-02-01,21:50,32.9095,0,5997,5997,0.0252092,1,3.16315,1,5.57924,273.198,273.198,101300.0,1.29178,1005.16,0.0224222,-9999,-9999,-9999,611.528,-9999,-9999,-9999,-9999,-1.07947,2.05761,0.0328257,2.32381,4.81326e-14,3.05256e-15,2.32381,4.73744,315.625,117.683,0.809377,-9999,0.139696,0.563844,-75.7319,-0.528179,-9999,-0.0174385,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0202326,1.24597,2.73878,1.15495,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,0,1,0,1,0.563507,0.454139,0.110042,0.00109716,0.00210927,-1.48571,1.59842,0.0183059,271.838,-0.826234,-2.14133,0.0782557,272.583
FINO_MGC__2006_02_01_22_50.txt,2006-02-01,22:50,32.9512,0,6000,6000,0.188575,1,9.25626,0,2.31109,273.302,273.302,101300.0,1.29129,1005.16,0.0224307,-9999,-9999,-9999,616.166,-9999,-9999,-9999,-9999,-1.9295,2.3706,0.0218746,3.05667,2.60635e-14,7.83094e-16,3.05667,5.2673,304.573,129.143,0.410032,-9999,0.382146,0.713892,-529.783,-0.0755027,-9999,-0.0186615,0,1004.89,-152.495,344.945,858.962,1309.97,1837.25,2752.54,0.157809,1.19495,8.24164,1.12311,800009999,800009999,800009999,800009999,800009999,810019999,899999999,899999999,89999,89999,89,89,0,0,0,5,0.449807,0.806893,0.171084,0.00221379,0.0063497,-2.89148,1.73232,-0.0812539,271.862,-0.405978,-3.15502,0.0654089,272.682
FINO_MGC__2006_02_01_23_50.txt,2006-02-01,23:50,32.9928,0,6000,6000,0.0396542,1,8.56319,1,1.11957,273.379,273.379,101300.0,1.29093,1005.16,0.0224371,-9999,-9999,-9999,619.639,-9999,-9999,-9999,-9999,-1.9051,2.82975,-0.0277448,3.41141,-2.29569e-15,-7.97342e-16,3.41141,4.84711,307.918,123.95,-0.465989,-9999,0.175264,0.460986,-55.2448,-0.72405,-9999,-0.0376534,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0336808,1.17735,7.69991,1.11212,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,2,0,3,0.255124,0.500411,0.166436,0.000981143,0.00593401,-2.86399,1.81173,-0.132497,272.003,-0.576593,-3.3437,0.0440946,272.928
FINO_MGC__2006_02_02_00_50.txt,2006-02-02,00:50,33.0347,0,6000,6000,0.0249378,0,7.76831,1,-5.68574,273.462,273.462,101300.0,1.29053,1005.16,0.0224439,-9999,-9999,-9999,623.38,-9999,-9999,-9999,-9999,-2.74593,2.4351,0.152559,3.6733,-1.80708e-14,-4.49629e-15,3.6733,5.27794,293.19,138.433,2.38029,-9999,0.139009,0.374155,-30.3845,-1.31646,-9999,-0.04308,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0213814,1.16633,7.02869,1.10523,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,1,0.363243,0.267354,0.117714,0.00170413,0.00541837,-3.34174,1.17519,0.0823809,272.12,0.226114,-3.57963,0.224626,273.143
FINO_MGC__2006_02_02_01_50.txt,2006-02-02,01:50,33.0763,0,6000,6000,-0.0323127,1,6.9685,1,3.96513,273.747,273.747,101300.0,1.28919,1005.17,0.0224672,-9999,-9999,-9999,636.36,-9999,-9999,-9999,-9999,-2.62656,4.15662,-0.0469734,4.91717,7.68026e-15,-3.36097e-15,4.91717,6.41774,309.927,122.289,-0.547351,-9999,0.158317,0.401857,-50.037,-0.799408,-9999,-0.0339669,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0286269,1.12875,6.44174,1.08177,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,3,0,3,0.464305,0.209567,0.129842,0.00105216,0.00497104,-3.8705,2.96609,-0.0447501,272.389,-1.10393,-4.78538,0.0902572,273.495
FINO_MGC__2006_02_02_02_50.txt,2006-02-02,02:50,33.118,0,6000,6000,-0.0758243,1,7.62489,1,-0.645804,273.752,273.752,101300.0,1.28917,1005.17,0.0224676,-9999,-9999,-9999,636.584,-9999,-9999,-9999,-9999,-1.1439,4.68016,-0.0828389,4.81864,-4.42559e-14,6.86645e-16,4.81864,6.59371,328.071,103.735,-0.985041,-9999,0.242521,0.727534,-164.385,-0.243331,-9999,-0.0242625,0,800.854,-121.533,274.907,684.558,1043.99,1464.22,2193.66,-0.067037,1.13108,7.03908,1.08322,800009999,800009999,800009999,800009999,800009999,800109999,899999999,899999999,89999,89999,89,89,0,1,0,3,0.597996,0.735549,0.121523,0.0019097,0.0054321,-2.97197,3.8793,-0.0953619,272.631,-2.43087,-4.18468,0.0364008,273.646
FINO_MGC__2006_02_02_03_50.txt,2006-02-02,03:50,33.1596,0,6000,6000,-0.133217,1,14.4342,1,2.17526,273.866,273.866,101300.0,1.28863,1005.17,0.022477,-9999,-9999,-9999,641.838,-9999,-9999,-9999,-9999,-0.175224,5.20158,0.0533723,5.2048,9.50867e-14,-8.31229e-15,5.2048,7.28464,338.75,91.9294,0.587547,-9999,0.321526,0.892191,-202.35,-0.197677,-9999,-0.0346584,0,1088.61,-165.2,373.684,930.525,1419.11,1990.32,2981.86,-0.118688,1.12242,13.3919,1.07783,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,2,0.736893,0.948338,0.0991506,0.00380962,0.0103389,-2.4361,4.66443,0.156113,272.893,-3.39243,-3.9888,0.23439,273.788
FINO_MGC__2006_02_02_04_50.txt,2006-02-02,04:50,33.2013,0,6000,6000,-0.17628,1,4.68869,0,5.24695,274.084,274.084,101300.0,1.28761,1005.17,0.0224949,-9999,-9999,-9999,652.036,-9999,-9999,-9999,-9999,-0.28504,4.00851,0.0806668,4.01944,3.80158e-14,1.89061e-15,4.01944,5.71532,338.644,94.0674,1.14996,-9999,0.370007,0.640791,-949.357,-0.0421338,-9999,-0.00979079,0,1008.84,-153.095,346.302,862.341,1315.12,1844.48,2763.37,-0.152787,1.15376,4.27263,1.09738,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,0,0.28063,0.842131,0.158821,0.00258929,0.0033012,-1.78432,3.58117,0.238032,273.037,-2.62029,-3.09662,0.244423,274.027
FINO_MGC__2006_02_02_05_50.txt,2006-02-02,05:50,33.243,0,6000,6000,-0.0711053,0,5.61897,0,-1.25841,274.213,274.213,101300.0,1.287,1005.17,0.0225055,-9999,-9999,-9999,658.113,-9999,-9999,-9999,-9999,-1.51505,5.0281,0.0143079,5.25142,4.72806e-14,-2.65759e-15,5.25142,7.32713,324.896,106.768,0.156107,-9999,0.235051,0.598217,-203.085,-0.196962,-9999,-0.0184788,0,706.627,-107.233,242.562,604.014,921.159,1291.94,1935.56,-0.0634045,1.12145,5.21615,1.07723,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,3,0.310639,0.7297,0.156095,0.000996674,0.00403208,-3.36493,3.96643,0.0480363,272.924,-2.35889,-4.69562,0.143002,274.061
FINO_MGC__2006_02_02_06_50.txt,2006-02-02,06:50,33.2846,0,6000,6000,-0.156781,0,16.1842,1,-3.99111,274.295,274.295,101300.0,1.28661,1005.18,0.0225123,-9999,-9999,-9999,662.038,-9999,-9999,-9999,-9999,-0.221028,3.90695,0.119076,3.91501,-2.31689e-14,1.3435e-14,3.91501,6.87927,338.225,93.238,1.74294,-9999,0.349077,1.18187,-230.954,-0.173194,-9999,-0.0358491,0,861.458,-130.73,295.711,736.361,1123.0,1575.02,2359.67,-0.135466,1.15734,14.7181,1.09961,800009999,800009999,800009999,800009999,800009999,810009999,899999999,899999999,89999,89999,89,89,0,0,0,1,1.30128,0.852664,0.209798,0.00246893,0.0113805,-1.80776,3.48981,0.132821,272.979,-2.60718,-2.99044,0.186535,274.124
FINO_MGC__2006_02_02_07_50.txt,2006-02-02,07:50,33.3263,0,6000,6000,-0.0461903,0,8.12132,0,1.17106,274.266,274.266,101300.0,1.28675,1005.17,0.0225099,-9999,-9999,-9999,660.663,-9999,-9999,-9999,-9999,-2.06367,4.4074,0.0781841,4.86724,-1.12243e-15,1.2431e-15,4.86724,6.39407,317.265,115.09,0.920401,-9999,0.189465,0.350597,-73.5884,-0.543564,-9999,-0.0331408,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0408792,1.12992,7.50237,1.0825,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,0,0.324203,0.274134,0.102857,0.00139334,0.00580047,-3.66966,3.22524,0.050782,272.883,-1.5671,-4.62513,0.179869,274.074
FINO_MGC__2006_02_02_08_50.txt,2006-02-02,08:50,33.3679,1,5997,5997,-0.0730462,0,5.80211,0,3.64436,274.204,274.204,101300.0,1.28704,1005.17,0.0225048,-9999,-9999,-9999,657.717,-9999,-9999,-9999,-9999,-0.196331,5.23473,0.0393547,5.23855,-1.53981e-14,-1.18527e-15,5.23855,6.73161,339.612,92.1479,0.430439,-9999,0.238233,0.489649,-204.773,-0.195338,-9999,-0.0188256,0,791.862,-120.168,271.82,676.871,1032.27,1447.78,2169.03,-0.0651199,1.12172,5.38533,1.07739,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,2,0,1,0.352978,0.505699,0.120621,0.00390604,0.00416274,-2.49173,4.62062,0.0326587,272.748,-3.37279,-3.99113,0.0941858,273.915
FINO_MGC__2006_02_02_09_50.txt,2006-02-02,09:50,33.4096,1,6000,6000,-0.102142,0,3.90682,1,6.60464,274.242,274.242,101300.0,1.28687,1005.17,0.0225079,-9999,-9999,-9999,659.491,-9999,-9999,-9999,-9999,-1.2415,4.92153,-0.114384,5.07699,-6.1245e-15,3.40327e-15,5.07699,8.06723,327.514,104.158,-1.29097,-9999,0.281731,0.719787,-502.96,-0.0795292,-9999,-0.0107205,0,832.732,-126.37,285.85,711.807,1085.55,1522.5,2280.98,-0.0907803,1.12515,3.619,1.07953,800009999,800009999,800009999,800009999,800009999,801009999,899999999,899999999,89999,89999,89,89,0,0,0,6,0.761059,0.529767,0.148747,0.00166464,0.00279778,-3.34282,4.18376,-0.150369,272.684,-2.53259,-4.59108,-0.0600101,273.875
FINO_MGC__2006_02_02_10_50.txt,2006-02-02,10:50,33.4513,1,6000,6000,0.0518253,0,7.58733,1,-3.56173,274.041,274.041,101300.0,1.28781,1005.17,0.0224914,-9999,-9999,-9999,650.032,-9999,-9999,-9999,-9999,-1.52218,5.53241,-0.0309455,5.73808,2.35979e-14,-6.79746e-15,5.73808,7.54344,326.233,105.384,-0.308998,-9999,0.200607,0.562811,-93.497,-0.427821,-9999,-0.0292181,0,622.266,-94.4312,213.604,531.904,811.186,1137.7,1704.48,0.0465956,1.11224,7.08108,1.07149,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,4,1,0,8,0.424794,0.544587,0.15624,0.00138965,0.00547027,-3.55433,4.30724,-0.140387,272.47,-2.64716,-5.0171,0.024068,273.708
FINO_MGC__2006_02_02_11_50.txt,2006-02-02,11:50,33.4929,1,6000,6000,0.022408,1,5.75948,1,7.16232,274.079,274.079,101300.0,1.28763,1005.17,0.0224945,-9999,-9999,-9999,651.783,-9999,-9999,-9999,-9999,-1.66489,5.10751,0.0670736,5.37243,-5.63203e-14,-6.75321e-15,5.37243,7.65091,323.205,108.054,0.715343,-9999,0.131918,0.835105,-35.0254,-1.14203,-9999,-0.0337323,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0200247,1.11902,5.35412,1.07571,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,0,0,0,1,0.512365,1.01208,0.145768,0.00207962,0.00413672,-3.67087,3.91204,0.0336131,272.373,-2.20554,-4.87198,0.1862,273.786
